Score,KILLS,DEATH,PING,TEAM,DAMAGE,MultiKillLevel0,MultiKillLevel1,MultiKillLevel2,MultiKillLevel3,MultiKillLevel4,SpreeKillLevel0,SpreeKillLevel1,SpreeKillLevel2,SpreeKillLevel3,SpreeKillLevel4,MATCHID,PLAYERID,PlayerName,Winner
72.799889,18,33,44.0,Blue,3391,1,0,0,0,0,0,0,0,0,0,981,b875ffe69cd54de28de66cadb8a99a18,L1ghtn1ngfast,Red
163.599915,27,22,32.0,Red,3278,3,0,0,0,0,2,0,0,0,0,981,275235c4aab949f9b094941da93fa61b,krypt,Red
128.299988,17,35,28.0,Blue,2964,0,0,0,0,0,0,0,0,0,0,981,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
226.500122,30,20,40.0,Red,4108,4,0,0,0,0,1,0,0,0,0,981,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
311.0,60,36,52.0,Blue,7772,4,0,0,0,0,5,0,0,0,0,982,5d92565ea6bc4da0a71392ebc03be776,xios,Blue
154.5,47,47,52.0,Red,7082,5,0,0,0,0,1,0,0,0,0,982,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
378.100006,59,27,44.0,Blue,7197,4,1,0,0,0,5,0,0,0,0,982,7dea8db714d544019794b927f1fb249b,sLipZ-,Blue
109.699944,33,64,28.0,Red,6900,1,0,0,0,0,0,0,0,0,0,982,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
174.800064,37,64,36.0,Blue,4055,2,0,0,0,0,0,0,0,0,0,982,275235c4aab949f9b094941da93fa61b,krypt,Blue
304.800049,60,34,68.0,Red,7844,8,1,1,0,0,3,0,0,0,0,982,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
434.300018,67,34,36.0,Red,8475,2,1,0,0,0,5,1,0,0,0,982,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
221.400162,56,48,36.0,Blue,8017,5,1,0,0,0,1,0,0,0,0,982,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
83.599953,18,64,76.0,Red,3067,1,0,0,0,0,0,0,0,0,0,982,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
121.59996,31,53,36.0,Blue,6125,2,0,0,0,0,0,0,0,0,0,982,de60fb6009a24775846326574e49ce3c,phantasi,Blue
202.80011,52,36,28.0,Red,7790,3,0,0,0,0,2,0,0,0,0,983,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
328.0,51,31,48.0,Blue,6881,3,1,0,0,0,2,0,0,0,0,983,5d92565ea6bc4da0a71392ebc03be776,xios,Blue
39.700027,15,59,80.0,Red,2823,0,0,0,0,0,0,0,0,0,0,983,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
168.700043,37,43,32.0,Blue,6548,1,1,0,0,0,0,0,0,0,0,983,de60fb6009a24775846326574e49ce3c,phantasi,Blue
189.900024,50,28,44.0,Blue,5887,5,0,0,0,0,3,0,0,0,0,983,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
226.900238,32,40,36.0,Blue,4461,1,0,0,0,0,0,0,0,0,0,983,275235c4aab949f9b094941da93fa61b,krypt,Blue
78.799889,40,44,72.0,Red,5934,3,0,0,0,0,1,0,0,0,0,983,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
153.200012,36,45,40.0,Red,6171,3,0,0,0,0,2,0,0,0,0,983,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
249.000061,32,34,28.0,Red,5079,1,0,0,0,0,0,0,0,0,0,983,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
282.0,45,42,44.0,Blue,6824,2,0,0,0,0,1,0,0,0,0,983,7dea8db714d544019794b927f1fb249b,sLipZ-,Blue
166.399918,31,30,32.0,Blue,5462,2,0,0,0,0,1,0,0,0,0,984,de60fb6009a24775846326574e49ce3c,phantasi,Blue
154.799988,31,23,40.0,Blue,4518,1,0,0,0,0,2,0,0,0,0,984,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
45.199944,24,38,52.0,Red,4848,2,1,0,0,0,0,0,0,0,0,984,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
340.0,63,32,32.0,Blue,6704,4,0,0,0,0,4,0,0,0,0,984,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
137.399902,20,33,28.0,Blue,3971,1,1,0,0,0,0,0,0,0,0,984,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
46.099915,15,45,36.0,Red,2949,0,0,0,0,0,0,0,0,0,0,984,564a7e4288ae40fead27ec824cbb1102,Met`,Blue
242.0,32,37,68.0,Red,5536,3,0,0,0,0,0,0,0,0,0,984,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
83.999954,37,30,80.0,Red,5281,3,0,0,0,0,0,0,0,0,0,984,038156a285ff4ed2ae9d73900693207a,KylieJenner,Blue
318.0,36,42,52.0,Blue,6011,1,0,0,0,0,0,0,0,0,0,984,5d92565ea6bc4da0a71392ebc03be776,xios,Blue
171.299973,49,34,36.0,Red,6311,3,0,0,0,0,4,0,0,0,0,984,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
178.0,39,29,48.0,Blue,4953,4,0,0,0,0,0,0,0,0,0,985,5d92565ea6bc4da0a71392ebc03be776,xios,Blue
271.0,43,42,32.0,Blue,5321,3,0,0,0,0,1,0,0,0,0,985,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
77.399773,25,27,28.0,Blue,3761,2,0,0,0,0,0,0,0,0,0,985,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
101.399979,43,37,80.0,Red,4583,3,0,0,0,0,1,1,0,0,0,985,038156a285ff4ed2ae9d73900693207a,KylieJenner,Blue
150.100037,31,41,40.0,Red,4635,2,0,0,0,0,0,0,0,0,0,985,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
121.89994,25,29,68.0,Red,3935,2,0,0,0,0,0,0,0,0,0,985,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
150.899994,30,31,32.0,Blue,4237,2,1,0,0,0,1,0,0,0,0,985,de60fb6009a24775846326574e49ce3c,phantasi,Blue
88.399841,22,35,36.0,Red,3165,0,0,0,0,0,0,0,0,0,0,985,564a7e4288ae40fead27ec824cbb1102,Met`,Blue
138.499908,23,25,40.0,Blue,3737,1,0,0,0,0,1,0,0,0,0,985,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
175.0,28,29,48.0,Red,4192,1,0,0,0,0,0,0,0,0,0,985,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
66.0,38,2,64.0,Red,4958,0,0,0,0,0,2,1,1,1,1,986,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
82.099998,2,32,44.0,Blue,373,0,0,0,0,0,0,0,0,0,0,986,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
164.900024,39,36,44.0,Blue,4998,7,0,0,0,0,1,0,0,0,0,987,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Blue
232.299988,47,35,44.0,Red,6490,5,1,0,0,0,2,0,0,0,0,987,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
154.699936,31,28,48.0,Blue,4457,2,1,0,0,0,2,1,0,0,0,987,7dea8db714d544019794b927f1fb249b,sLipZ-,Blue
171.400085,39,40,40.0,Red,5015,4,0,0,0,0,1,0,0,0,0,987,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
295.799988,34,41,28.0,Red,6141,1,0,0,0,0,0,0,0,0,0,987,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
156.699982,28,37,76.0,Blue,2934,2,0,0,0,0,0,0,0,0,0,987,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
349.900116,65,32,36.0,Blue,7490,8,1,0,0,0,5,1,0,0,0,987,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
86.399971,23,49,40.0,Red,3283,3,0,0,0,0,0,0,0,0,0,987,b875ffe69cd54de28de66cadb8a99a18,L1ghtn1ngfast,Blue
140.699982,33,39,28.0,Blue,5682,2,0,0,0,0,0,0,0,0,0,987,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
230.0,23,37,48.0,Red,4396,2,0,0,0,0,0,0,0,0,0,987,af392d064a9341bbbbfa9592d694bad6,Draymith,Blue
94.799957,27,29,44.0,Blue,3602,1,0,0,0,0,0,0,0,0,0,988,7dea8db714d544019794b927f1fb249b,sLipZ-,Red
204.0,32,25,40.0,Blue,4880,3,0,0,0,0,1,0,0,0,0,988,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Red
181.299988,24,33,28.0,Red,3492,0,0,0,0,0,0,0,0,0,0,988,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
238.100006,41,33,48.0,Red,5308,2,0,0,0,0,2,0,0,0,0,988,af392d064a9341bbbbfa9592d694bad6,Draymith,Red
155.399963,50,37,28.0,Blue,5861,5,0,0,0,0,1,0,0,0,0,988,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Red
71.399986,27,42,36.0,Red,3628,2,0,0,0,0,0,0,0,0,0,988,b875ffe69cd54de28de66cadb8a99a18,L1ghtn1ngfast,Red
62.09996,24,40,76.0,Blue,4013,3,0,0,0,0,1,0,0,0,0,988,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
105.399963,30,36,40.0,Red,3954,0,0,0,0,0,0,0,0,0,0,988,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
193.300446,42,42,40.0,Red,5795,1,0,0,0,0,1,0,0,0,0,988,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
161.199997,48,36,32.0,Blue,5615,3,0,0,0,0,1,0,0,0,0,988,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Red
168.90004,66,35,28.0,Blue,6954,9,0,0,0,0,3,1,0,0,0,989,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Red
110.099922,51,43,40.0,Blue,6653,6,0,0,0,0,2,0,0,0,0,989,fa58a598a894468283c7423dc8cabde5,blackmane-,Red
223.0,32,46,40.0,Blue,6423,5,0,0,0,0,2,0,0,0,0,989,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Red
226.0,41,51,40.0,Red,6146,3,0,0,0,0,2,0,0,0,0,989,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
174.200134,53,33,40.0,Red,7414,6,1,0,0,0,4,0,0,0,0,989,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
281.0,48,55,28.0,Red,6930,4,0,0,0,0,0,0,0,0,0,989,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Red
232.100235,36,35,32.0,Red,4740,4,0,0,0,0,1,0,0,0,0,989,275235c4aab949f9b094941da93fa61b,krypt,Red
109.59996,20,42,28.0,Red,3492,0,0,0,0,0,0,0,0,0,0,989,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
197.900055,33,39,48.0,Blue,4718,3,0,0,0,0,1,0,0,0,0,989,5d92565ea6bc4da0a71392ebc03be776,xios,Red
62.999954,26,40,40.0,Blue,4812,0,0,0,0,0,0,0,0,0,0,989,b875ffe69cd54de28de66cadb8a99a18,L1ghtn1ngfast,Red
170.300171,22,23,76.0,Blue,3688,1,1,0,0,0,1,0,0,0,0,990,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
83.899979,10,29,72.0,Red,1623,0,0,0,0,0,0,0,0,0,0,990,cf29f1100e754f1cb04d6d8c18feffc4,x_WaR_xX,Blue
201.0,38,12,32.0,Red,5470,5,0,0,0,0,2,1,1,0,0,990,de60fb6009a24775846326574e49ce3c,phantasi,Blue
163.600266,19,17,108.0,Blue,2932,2,0,0,0,0,1,0,0,0,0,990,03589798df604f759e273d9ffe5fff74,Vicarious_,Blue
218.399994,29,29,28.0,Blue,3233,2,0,0,0,0,2,0,0,0,0,990,bf042cbc6fe64a928dbcc62bac9cfafb,KillerInstinct,Blue
26.600002,9,30,88.0,Red,2032,0,0,0,0,0,0,0,0,0,0,990,53ef28829b3f4c34b59bd184e7135ccc,johnnydang,Blue
130.099945,38,15,84.0,Red,5312,2,1,1,0,0,3,1,0,0,0,990,038156a285ff4ed2ae9d73900693207a,KylieJenner,Blue
159.100052,15,21,80.0,Blue,2176,1,0,0,0,0,0,0,0,0,0,990,a33ad068c9db4fe4b799790364fd2db0,RARS,Blue
170.0,21,20,144.0,Blue,3131,0,0,0,0,0,0,0,0,0,0,990,08eb7e9e81ab4af781c6baae506d5766,Sheep11111,Blue
64.799957,14,24,28.0,Red,2318,1,0,0,0,0,0,0,0,0,0,990,4b60680ccb7241178e68f13e91acc008,Geetee,Blue
367.300079,61,37,32.0,Blue,7812,7,0,0,0,0,4,0,0,0,0,991,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Red
336.400085,54,52,28.0,Red,6653,4,0,0,0,0,2,0,0,0,0,991,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Red
121.39962,25,42,40.0,Blue,3963,0,0,0,0,0,0,0,0,0,0,991,b875ffe69cd54de28de66cadb8a99a18,L1ghtn1ngfast,Red
206.100006,48,25,48.0,Blue,6369,3,1,0,0,0,3,0,0,0,0,991,5d92565ea6bc4da0a71392ebc03be776,xios,Red
156.099854,26,42,32.0,Red,4611,2,1,0,0,0,0,0,0,0,0,991,275235c4aab949f9b094941da93fa61b,krypt,Red
137.499878,24,40,28.0,Red,3116,0,0,0,0,0,0,0,0,0,0,991,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
218.900055,46,40,40.0,Blue,6550,7,1,1,0,0,1,0,0,0,0,991,fa58a598a894468283c7423dc8cabde5,blackmane-,Red
228.200012,32,52,40.0,Red,5341,3,0,0,0,0,0,0,0,0,0,991,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
165.200592,47,37,40.0,Red,6915,4,0,0,0,0,3,0,0,0,0,991,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
142.699966,36,40,40.0,Blue,6179,3,0,0,0,0,1,0,0,0,0,991,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Red
341.500031,41,43,28.0,Blue,6367,2,0,0,0,0,0,0,0,0,0,992,bf042cbc6fe64a928dbcc62bac9cfafb,KillerInstinct,Red
201.700027,57,41,72.0,Blue,7280,7,0,0,0,0,3,0,0,0,0,992,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
122.299911,42,43,84.0,Red,4878,3,0,0,0,0,1,0,0,0,0,992,53ef28829b3f4c34b59bd184e7135ccc,johnnydang,Red
189.300049,34,47,80.0,Blue,5017,3,0,0,0,0,0,0,0,0,0,992,a33ad068c9db4fe4b799790364fd2db0,RARS,Red
249.800354,47,28,84.0,Red,7014,6,1,0,0,0,2,0,0,0,0,992,038156a285ff4ed2ae9d73900693207a,KylieJenner,Red
332.50058,21,50,72.0,Red,4076,2,1,0,0,0,0,0,0,0,0,992,cf29f1100e754f1cb04d6d8c18feffc4,x_WaR_xX,Red
111.799782,36,45,108.0,Blue,5445,4,0,0,0,0,0,0,0,0,0,992,03589798df604f759e273d9ffe5fff74,Vicarious_,Red
198.800201,22,35,144.0,Blue,4020,1,0,0,0,0,0,0,0,0,0,992,08eb7e9e81ab4af781c6baae506d5766,Sheep11111,Red
191.699997,26,43,24.0,Red,3589,2,0,0,0,0,0,0,0,0,0,992,4b60680ccb7241178e68f13e91acc008,Geetee,Red
353.799988,53,29,44.0,Red,6509,6,1,0,0,0,3,0,0,0,0,992,de60fb6009a24775846326574e49ce3c,phantasi,Red
391.0,70,38,32.0,Red,8984,3,0,0,0,0,6,1,0,0,0,993,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
382.299988,58,44,52.0,Blue,7669,3,0,0,0,0,1,1,0,0,0,993,5d92565ea6bc4da0a71392ebc03be776,xios,Blue
201.500137,49,43,48.0,Blue,7122,8,0,0,0,0,3,0,0,0,0,993,7dea8db714d544019794b927f1fb249b,sLipZ-,Blue
179.20047,33,50,52.0,Red,6146,2,0,0,0,0,0,0,0,0,0,993,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
324.0,74,29,68.0,Blue,8898,9,0,0,0,0,7,1,1,0,0,993,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
218.500153,42,57,44.0,Blue,6180,4,0,0,0,0,0,0,0,0,0,993,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
171.800354,16,56,84.0,Blue,3221,1,0,0,0,0,0,0,0,0,0,993,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
311.0,52,37,44.0,Red,7141,2,0,0,0,0,3,0,0,0,0,993,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Blue
100.399925,29,61,28.0,Red,3979,0,0,0,0,0,0,0,0,0,0,993,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
131.5,38,58,32.0,Red,5354,2,0,0,0,0,0,0,0,0,0,993,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
202.600067,49,49,40.0,Blue,6034,5,1,0,0,0,0,0,0,0,0,994,7dea8db714d544019794b927f1fb249b,sLipZ-,Red
331.0,51,49,36.0,Red,6630,5,0,0,0,0,2,0,0,0,0,994,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Red
93.499702,25,35,76.0,Blue,3588,1,0,0,0,0,1,0,0,0,0,994,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
164.600464,34,38,28.0,Red,4754,3,0,0,0,0,1,0,0,0,0,994,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Red
171.800262,32,38,28.0,Red,3549,0,0,0,0,0,0,0,0,0,0,994,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
228.700897,34,29,52.0,Red,4366,1,0,0,0,0,1,0,0,0,0,994,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
216.0,29,39,40.0,Red,4482,2,0,0,0,0,1,0,0,0,0,994,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Red
240.200592,51,30,72.0,Blue,5502,7,0,0,0,0,3,0,0,0,0,994,e64c613bd77644ac8f6271959ab656c5,inceptoS,Red
107.199974,32,35,40.0,Blue,4109,2,0,0,0,0,1,0,0,0,0,994,fa58a598a894468283c7423dc8cabde5,blackmane-,Red
186.599991,31,43,48.0,Blue,5372,3,0,0,0,0,1,0,0,0,0,994,5d92565ea6bc4da0a71392ebc03be776,xios,Red
296.200043,50,35,40.0,Red,6441,4,0,0,0,0,1,0,0,0,0,995,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Blue
158.300186,40,37,48.0,Blue,5824,2,2,0,0,0,1,0,0,0,0,995,7dea8db714d544019794b927f1fb249b,sLipZ-,Blue
310.0,69,29,68.0,Blue,9487,9,0,0,0,0,5,1,0,0,0,995,e64c613bd77644ac8f6271959ab656c5,inceptoS,Blue
291.600067,69,28,36.0,Red,8744,2,0,0,0,0,4,1,1,0,0,995,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
47.29998,22,63,32.0,Red,3709,0,0,0,0,0,0,0,0,0,0,995,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
102.199951,35,58,28.0,Red,6676,4,1,0,0,0,0,0,0,0,0,995,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
117.199875,34,61,48.0,Red,6377,3,0,0,0,0,0,0,0,0,0,995,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
115.199913,42,53,44.0,Blue,5889,6,0,0,0,0,0,0,0,0,0,995,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
403.0,61,44,56.0,Blue,7481,5,0,0,0,0,3,0,0,0,0,995,5d92565ea6bc4da0a71392ebc03be776,xios,Blue
124.999916,23,54,76.0,Blue,4517,0,0,0,0,0,0,0,0,0,0,995,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
354.100311,60,39,32.0,Red,7310,2,0,0,0,0,3,0,0,0,0,996,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Blue
209.20015,24,38,76.0,Blue,3239,4,0,0,0,0,1,0,0,0,0,996,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
166.700043,50,43,36.0,Red,6721,7,1,0,0,0,3,0,0,0,0,996,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
311.399994,54,32,40.0,Blue,6588,5,2,1,0,0,2,0,0,0,0,996,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
245.600128,43,38,84.0,Blue,6972,6,0,0,0,0,1,0,0,0,0,996,038156a285ff4ed2ae9d73900693207a,KylieJenner,Blue
89.59993,28,48,52.0,Red,4810,2,0,0,0,0,1,0,0,0,0,996,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
173.800079,38,44,36.0,Blue,4387,3,0,0,0,0,0,0,0,0,0,996,564a7e4288ae40fead27ec824cbb1102,Met`,Blue
247.200073,37,42,28.0,Red,6427,2,0,0,0,0,1,0,0,0,0,996,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Blue
73.39994,20,42,28.0,Red,2881,1,0,0,0,0,0,0,0,0,0,996,4b60680ccb7241178e68f13e91acc008,Geetee,Blue
285.0,48,47,48.0,Blue,6643,3,0,0,0,0,0,0,0,0,0,996,5d92565ea6bc4da0a71392ebc03be776,xios,Blue
144.100052,38,37,80.0,Blue,6361,4,1,0,0,0,2,0,0,0,0,997,038156a285ff4ed2ae9d73900693207a,KylieJenner,Red
258.899933,48,45,48.0,Blue,6031,4,0,0,0,0,0,0,0,0,0,997,fa58a598a894468283c7423dc8cabde5,blackmane-,Red
355.900055,51,51,48.0,Blue,7131,4,0,0,0,0,1,0,0,0,0,997,5d92565ea6bc4da0a71392ebc03be776,xios,Red
147.099915,30,47,28.0,Red,4566,1,0,0,0,0,0,0,0,0,0,997,9dffe4d1c76b41acb5e432d8e3a1f68f,KICKFLIPGOD,Red
252.000244,49,43,36.0,Red,7340,4,0,0,0,0,1,0,0,0,0,997,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
163.199966,47,50,80.0,Blue,5036,4,1,0,0,0,0,0,0,0,0,997,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
190.300018,27,43,28.0,Red,4182,1,1,0,0,0,0,0,0,0,0,997,4b60680ccb7241178e68f13e91acc008,Geetee,Red
564.500122,82,40,32.0,Red,9135,13,1,1,0,0,4,1,0,0,0,997,9abaa1d4407b4bd0888672e297ab79c2,xelfer,Red
150.899948,38,47,52.0,Red,4805,2,0,0,0,0,1,0,0,0,0,997,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
180.699982,31,51,36.0,Blue,4574,0,0,0,0,0,0,0,0,0,0,997,564a7e4288ae40fead27ec824cbb1102,Met`,Red
70.399979,6,19,108.0,Red,1389,0,0,0,0,0,0,0,0,0,0,999,b8d23b3de9264ced86b4ec96f927ea6f,acme_,Blue
165.100021,24,6,104.0,Blue,3868,2,0,0,0,0,2,1,0,0,0,999,6ff550bebf124dbca2709579e5d310f9,HYEGUYS,Blue
160.30011,13,12,40.0,Blue,1682,1,0,0,0,0,0,0,0,0,0,999,564a7e4288ae40fead27ec824cbb1102,Met`,Blue
203.0,26,10,28.0,Blue,2969,2,0,0,0,0,2,1,0,0,0,999,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
25.900003,9,18,36.0,Red,1481,1,0,0,0,0,1,0,0,0,0,999,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
75.999985,12,10,48.0,Blue,1270,1,0,0,0,0,0,0,0,0,0,999,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
53.200001,8,12,28.0,Red,1239,0,0,0,0,0,0,0,0,0,0,999,bf042cbc6fe64a928dbcc62bac9cfafb,KillerInstinct,Blue
74.399979,15,10,80.0,Blue,1897,3,0,0,0,0,1,0,0,0,0,999,a33ad068c9db4fe4b799790364fd2db0,RARS,Blue
42.700012,14,18,100.0,Red,2212,2,0,0,0,0,0,0,0,0,0,999,03589798df604f759e273d9ffe5fff74,Vicarious_,Blue
26.600002,9,23,64.0,Red,974,1,0,0,0,0,0,0,0,0,0,999,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Blue
129.399887,29,46,28.0,Red,4719,1,0,0,0,0,0,0,0,0,0,1000,bf042cbc6fe64a928dbcc62bac9cfafb,KillerInstinct,Blue
327.299988,38,41,28.0,Blue,6262,1,0,0,0,0,1,0,0,0,0,1000,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
213.200027,36,39,36.0,Blue,5342,5,0,0,0,0,0,0,0,0,0,1000,564a7e4288ae40fead27ec824cbb1102,Met`,Blue
304.299988,35,44,36.0,Red,4418,0,0,0,0,0,0,0,0,0,0,1000,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
47.099968,14,51,64.0,Red,2496,1,0,0,0,0,0,0,0,0,0,1000,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Blue
186.200043,63,31,108.0,Blue,8777,11,2,0,0,0,4,1,0,0,0,1000,6ff550bebf124dbca2709579e5d310f9,HYEGUYS,Blue
154.100037,46,32,76.0,Blue,5326,6,1,0,0,0,1,0,0,0,0,1000,a33ad068c9db4fe4b799790364fd2db0,RARS,Blue
112.099953,51,31,104.0,Red,6647,4,0,0,0,0,1,0,0,0,0,1000,03589798df604f759e273d9ffe5fff74,Vicarious_,Blue
273.5,29,27,48.0,Blue,4327,1,0,0,0,0,2,0,0,0,0,1000,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
252.400085,40,45,108.0,Red,6201,3,0,0,0,0,0,0,0,0,0,1000,b8d23b3de9264ced86b4ec96f927ea6f,acme_,Blue
225.0,32,40,36.0,Blue,5138,0,0,0,0,0,1,0,0,0,0,1001,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
102.999985,27,44,76.0,Blue,4055,2,1,1,0,0,0,0,0,0,0,1001,a33ad068c9db4fe4b799790364fd2db0,RARS,Red
213.799988,63,25,108.0,Red,8566,5,0,0,0,0,5,0,0,0,0,1001,6ff550bebf124dbca2709579e5d310f9,HYEGUYS,Red
162.499908,32,42,100.0,Red,4952,3,1,0,0,0,0,0,0,0,0,1001,03589798df604f759e273d9ffe5fff74,Vicarious_,Red
170.699982,19,30,48.0,Red,2399,1,0,0,0,0,0,0,0,0,0,1001,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
237.0,33,49,36.0,Blue,5620,2,0,0,0,0,0,0,0,0,0,1001,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Red
371.0,52,43,28.0,Red,6081,7,0,0,0,0,3,1,0,0,0,1001,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
319.00058,41,35,32.0,Blue,5519,3,1,0,0,0,3,0,0,0,0,1001,275235c4aab949f9b094941da93fa61b,krypt,Red
117.099899,42,46,40.0,Blue,5587,3,0,0,0,0,1,0,0,0,0,1001,b875ffe69cd54de28de66cadb8a99a18,L1ghtn1ngfast,Red
273.10025,41,39,112.0,Red,5684,2,0,0,0,0,1,0,0,0,0,1001,b8d23b3de9264ced86b4ec96f927ea6f,acme_,Red
203.700104,57,40,36.0,Blue,6956,1,0,0,0,0,1,0,0,0,0,1002,275235c4aab949f9b094941da93fa61b,krypt,Blue
388.0,50,57,28.0,Red,7159,4,0,0,0,0,2,0,0,0,0,1002,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
319.0,40,62,40.0,Blue,6072,1,0,0,0,0,0,0,0,0,0,1002,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
